GeneID	GSM8315917	GSM8315918	GSM8315919	GSM8315920	GSM8315921	GSM8315922	GSM8315923	GSM8315924	GSM8315925	GSM8315926	GSM8315927	GSM8315928	GSM8315929	GSM8315930	GSM8315931	GSM8315932	GSM8315933	GSM8315934	GSM8315935	GSM8315936
101928292	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	4	0
101928295	4	87	16	0	66	14	136	125	2	38	2	34	2	0	154	63	104	16	15	49
101928298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928311	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
101928317	231	210	41	17	8	272	56	198	456	39	300	37	278	32	210	21	871	193	164	56
101928333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928335	9	23	11	7	8	11	60	66	113	13	17	12	42	23	32	134	9	31	335	18
101928336	0	6	0	0	6	0	4	0	4	0	2	2	0	0	2	12	0	0	3	2
101928337	63	75	44	12	73	210	118	35	10	21	13	95	64	149	156	10	4	33	383	111
101928345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928357	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
101928363	2	0	2	2	4	8	3	0	1	4	1	0	39	2	4	5	1	3	5	2
101928371	256	503	488	329	329	363	817	487	965	316	615	355	787	501	906	361	1869	482	1601	968
101928372	0	1	0	0	0	0	4	0	1	3	0	34	2	0	5	12	1	0	24	1
101928373	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	2	0
101928376	15	2	0	3	3	33	2	0	16	11	0	2	1	4	4	18	0	5	4	2
101928380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928386	0	6	2	1	9	0	6	4	1	5	0	0	1	0	1	3	2	3	4	2
101928388	23	36	6	15	34	6	62	10	15	36	25	26	118	4	83	18	14	153	86	52
101928389	0	0	0	5	2	0	0	0	2	0	1	1	0	0	0	5	0	0	2	2
101928392	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
101928398	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	0
101928399	34	59	75	6	8	29	16	94	119	4	72	86	111	53	69	76	199	44	113	0
101928401	0	0	0	0	0	0	0	16	0	0	0	0	0	0	32	0	0	0	0	0
101928404	0	0	0	9	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0
101928405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928414	0	12	2	1	0	0	0	2	0	6	47	0	7	2	1	0	2	14	0	0
101928416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928424	32	215	33	12	36	17	174	221	151	97	136	111	38	308	215	169	132	27	263	100
101928435	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	1
101928436	0	0	0	2	0	4	0	0	0	0	1	0	22	0	0	0	8	0	0	0
101928438	2	0	0	0	2	0	14	1	2	0	0	0	2	10	7	0	2	2	0	0
101928443	0	1	0	1	2	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0
101928445	99	126	132	146	148	80	66	70	113	67	80	121	348	109	158	234	228	313	159	105
101928446	0	2	1	0	0	0	0	4	1	0	0	12	0	0	2	1	1	0	0	1
101928449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928450	0	5	4	0	0	1	2	3	3	0	13	8	9	5	11	15	5	2	38	0
101928460	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
101928461	7	1	3	16	0	5	1	2	8	0	4	7	2	9	5	4	8	10	1	4
101928463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928464	121	225	106	61	78	113	80	154	176	36	56	0	392	64	290	402	130	151	21	410
101928469	0	19	1	0	0	0	8	2	0	0	0	2	0	0	4	0	2	0	0	0
101928470	20	62	41	89	29	36	171	86	130	33	93	111	33	141	85	107	39	25	262	163
101928471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
101928475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928478	0	0	0	0	4	0	4	18	1	0	0	13	0	0	5	39	130	0	0	0
101928484	0	0	0	0	2	0	2	0	0	0	0	1	21	0	0	0	0	11	0	0
101928489	135	236	377	36	42	110	184	221	304	161	183	177	190	435	216	195	81	106	192	78
101928495	0	17	0	0	8	0	31	29	8	2	0	8	0	0	22	2	15	0	32	19
101928496	0	0	0	0	1	0	0	5	7	0	0	0	0	0	1	0	3	0	0	0
101928499	0	0	0	0	0	0	2	4	0	4	0	2	0	0	8	0	0	0	0	1
101928504	8	26	9	44	15	15	93	32	88	92	49	48	55	103	70	114	35	33	77	55
101928505	0	10	14	0	0	18	18	66	0	0	30	30	8	2	127	0	31	2	25	10
101928509	0	2	2	0	4	6	0	3	0	0	3	0	0	2	6	8	8	0	0	2
101928513	4	73	0	0	6	0	17	39	8	24	2	20	6	4	89	7	6	6	38	14
101928514	0	1	1	0	0	1	5	2	0	2	0	0	4	0	0	4	3	0	9	2
101928516	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
101928517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928525	501	863	712	827	447	579	1088	797	938	1073	458	1133	1497	1091	1611	2372	644	802	1232	902
101928527	166	366	237	288	317	172	340	263	670	304	443	218	375	167	483	1090	498	213	587	398
101928532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
101928539	0	3	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0
101928550	1	13	0	4	0	0	4	4	6	8	2	10	4	6	3	24	10	8	24	50
101928555	4	0	2	4	0	4	0	0	0	4	0	0	4	0	0	0	0	0	0	0
101928557	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0
101928559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928565	0	7	0	2	8	2	1	11	13	11	25	8	0	4	13	16	7	3	23	4
101928569	0	0	0	0	0	2	0	0	0	0	0	2	24	0	0	0	1	2	0	0
101928571	59	50	95	58	49	32	52	13	88	8	66	0	79	48	43	214	37	64	10	28
101928578	268	567	452	159	218	356	279	320	361	300	238	255	934	208	533	529	833	476	500	310
101928580	0	0	1	0	0	0	2	0	0	3	0	0	3	3	0	1	0	5	1	0
101928583	0	2	0	5	6	0	21	0	0	0	0	23	3	0	16	10	14	0	30	0
101928590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928595	14	70	8	4	14	2	42	28	59	40	18	40	45	44	18	133	128	13	74	133
101928596	0	0	0	0	11	0	3	0	0	2	0	7	4	0	0	0	0	0	0	1
101928597	2	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	6	0	2	4
101928600	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	8	1
101928601	0	12	0	0	0	0	12	63	10	2	6	0	0	0	50	37	4	2	6	8
101928602	0	28	4	23	34	2	15	20	65	47	19	42	1	19	21	28	44	8	32	2
101928603	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
101928611	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
101928618	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
101928622	0	56	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
101928627	0	1	0	0	0	0	1	1	3	0	1	0	0	0	0	1	7	0	0	1
101928628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928646	325	100	357	21	56	312	115	69	81	58	61	115	978	141	183	60	93	1210	180	106
101928649	65	346	131	280	107	109	104	109	194	323	155	201	378	207	275	1265	463	247	548	309
101928650	16	10	4	2	79	11	30	27	26	19	29	23	3	25	24	27	28	11	54	37
101928651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101928656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	2
101928659	0	17	10	6	15	13	6	20	8	18	10	8	86	38	23	56	18	32	29	16
101928661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928673	33	96	33	49	181	40	181	133	142	175	136	185	149	96	165	178	227	161	345	103
101928674	2	66	2	4	35	7	165	122	20	154	26	28	7	82	81	19	41	6	355	47
101928677	0	0	0	1	0	0	0	2	2	2	0	0	0	0	1	3	6	0	4	0
101928682	0	5	0	3	2	0	0	0	2	0	0	0	0	9	0	0	0	0	1	2
101928684	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
101928694	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101928696	0	0	0	2	0	0	0	2	3	0	0	6	0	0	0	2	0	0	0	2
101928698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
101928700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928708	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928710	0	344	4	0	0	0	58	118	32	289	236	193	4	266	209	73	667	0	56	54
101928718	4	29	6	4	14	16	7	2	12	2	14	3	26	28	1	128	9	17	18	42
101928721	0	423	0	1	0	0	0	0	0	0	4	165	0	0	0	258	0	0	0	0
101928731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928734	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928736	220	670	332	361	380	227	355	265	864	318	225	358	709	529	647	1262	1026	503	717	978
101928737	8	41	8	10	73	0	19	30	10	54	2	16	33	14	35	49	125	28	69	23
101928738	12	2	9	3	18	2	31	13	1	6	65	19	6	4	23	4	5	6	223	13
101928739	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0
101928743	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
101928744	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101928748	0	0	1	2	0	2	2	0	1	0	0	0	2	0	2	1	0	0	0	2
101928751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928752	0	0	0	0	2	0	0	2	0	2	0	0	0	8	0	0	0	0	1	0
101928765	0	274	0	0	27	0	108	186	401	38	265	197	0	0	137	300	1	0	75	21
101928766	3	8	4	16	22	1	25	15	3	6	42	31	3	0	9	1	28	1	451	12
101928770	0	2	2	0	0	0	6	0	9	3	7	2	0	0	5	8	2	0	8	2
101928773	0	13	2	0	0	0	0	0	0	0	0	2	2	0	0	0	4	2	4	0
101928776	0	28	0	21	30	0	38	43	8	4	8	35	0	1	68	0	1	0	46	36
101928778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928784	21	28	24	14	51	17	57	37	41	74	26	38	52	73	54	46	45	50	136	65
101928790	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
101928795	0	1	0	0	2	1	2	38	0	0	0	0	0	0	44	0	20	1	0	0
101928796	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
101928797	0	0	0	0	0	0	6	13	0	0	0	0	0	0	23	1	0	0	4	107
101928809	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	4	1	0	6	0
101928812	0	56	0	0	2	0	9	19	0	11	0	0	6	1	12	159	0	0	13	43
101928813	0	8	0	4	18	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0
101928819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928820	8	7	47	2	0	10	127	52	42	6	16	6	42	23	260	2	6	37	126	25
101928823	0	14	0	2	4	2	11	9	2	0	10	0	0	4	67	2	15	4	23	108
101928834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
101928840	0	0	0	0	0	0	0	8	0	0	0	0	2	0	6	0	4	12	0	1
101928844	53	5	41	14	6	61	19	28	4	8	19	11	243	3	18	0	90	106	39	7
101928846	8	56	2	3	14	13	14	6	2	10	6	18	24	47	6	10	4	12	25	12
101928847	0	5	0	2	0	1	2	39	0	0	0	12	0	0	101	0	14	0	50	643
101928850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928855	0	0	0	2	0	0	3	2	0	2	5	2	0	0	0	3	0	0	0	0
101928856	0	15	1	0	2	1	32	10	0	17	3	2	5	32	1	3	5	0	5	7
101928857	0	9	0	0	0	0	0	4	2	0	0	10	0	0	0	5	0	0	0	0
101928865	0	10	2	7	5	3	13	0	15	16	12	6	17	3	12	13	9	4	7	16
101928866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928868	1	47	2	4	7	0	62	56	44	31	17	57	2	22	104	28	32	6	9	9
101928877	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
101928881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928882	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	9	0	0	0	0
101928886	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
101928887	0	0	0	0	10	0	0	52	0	0	0	0	2	0	40	2	5	1	2	10
101928891	60	6	107	21	2	71	120	96	60	226	297	91	375	156	124	370	34	292	338	48
101928893	48	13	62	16	36	34	19	30	28	17	2	12	69	27	62	41	26	79	50	23
101928894	0	11	0	0	4	0	3	0	0	0	2	6	1	2	0	16	1	0	0	13
101928896	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
101928909	17	8	39	57	21	21	61	24	78	74	35	55	72	19	111	61	6	46	90	82
101928917	33	143	44	48	44	7	50	35	44	43	16	14	147	18	81	186	162	101	183	110
101928924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928929	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101928937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928940	0	0	0	0	0	0	1	2	2	0	0	3	0	0	0	0	0	0	1	0
101928942	21	0	11	0	0	17	0	0	0	0	4	0	21	0	0	0	0	13	0	0
101928943	0	3	3	9	1	0	8	3	2	6	2	0	4	0	9	1	4	0	9	0
101928944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928965	32	211	19	15	50	10	33	25	50	62	37	46	122	70	38	69	158	67	150	248
101928969	21	19	3	16	10	318	38	35	9	19	0	28	89	8	41	709	115	21	40	14
101928971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928973	0	0	3	0	0	5	0	1	1	0	2	1	6	0	1	1	4	11	5	2
101928978	0	80	0	28	70	0	97	53	177	62	82	49	0	97	174	135	426	0	156	68
101928982	8	0	10	0	5	3	0	6	13	0	0	0	25	0	0	0	1	3	0	24
101928988	6	6	2	11	8	6	9	5	14	13	8	14	19	0	1	956	3	11	0	3
101928989	1	5	0	0	0	21	0	0	37	0	2	0	0	0	0	0	4	0	2	0
101928991	16	30	6	2	2	24	6	20	48	32	26	57	58	42	4	22	320	32	111	6
101928992	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	2	0	1	2
101928994	0	0	10	0	0	4	0	7	0	0	10	0	9	0	13	0	0	4	470	0
101928999	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
101929002	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
101929010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929011	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
101929019	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
101929023	1	8	2	7	2	2	0	0	6	0	0	3	6	6	2	4	9	1	1	0
101929027	0	10	2	0	1	0	2	2	0	10	2	4	3	0	56	12	0	7	0	19
101929050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
101929054	6	212	6	10	33	7	106	22	21	218	47	37	29	16	19	66	35	53	38	67
101929058	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
101929064	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	1	1
101929071	2	2	9	0	0	0	0	2	0	0	0	0	2	4	0	4	0	0	0	0
101929074	8	23	27	61	16	24	90	127	115	38	58	204	35	265	73	427	155	22	814	359
101929076	0	4	0	0	0	0	0	0	2	0	0	23	1	2	0	0	4	0	0	2
101929080	0	5	0	0	0	0	2	0	0	2	0	0	2	1	0	0	9	0	0	0
101929081	9	45	17	24	21	11	10	16	84	2	2	47	16	3	18	139	23	11	28	18
101929082	0	1	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0
101929084	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	6	0	0	0	1
101929086	2	0	0	0	0	2	0	6	2	0	0	0	8	2	0	6	2	0	0	0
101929089	61	109	92	103	78	54	103	130	123	76	138	90	247	118	182	299	179	117	390	211
101929095	71	136	103	22	9	69	52	17	26	8	14	15	308	11	30	18	46	233	44	27
101929099	6	71	19	33	27	5	14	17	56	43	7	68	60	43	48	83	100	17	5	28
101929106	0	4	10	1	28	2	41	0	17	2	35	6	0	0	0	888	38	0	6	0
101929107	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	5	0	0	0	0
101929109	0	0	0	0	0	0	0	6	0	0	0	0	0	2	9	0	0	0	10	0
101929110	0	74	10	2	0	2	8	0	10	4	0	9	1	8	3	0	0	0	16	2
101929111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101929127	4	6	0	0	0	2	3	0	0	0	0	0	13	0	4	0	2	6	3	0
