Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000003,TSPAN6,tetraspanin 6,protein_coding,27.9492457966836,0.862816559263527,0.519126261275421,1.66205531028946,0.0965016849719816,0.132811662398308
ENSG00000000005,TNMD,tenomodulin,protein_coding,23.5937164118141,-0.566775871998674,0.680237462895864,-0.833202966484427,0.404730269845654,0.46908951835373
ENSG00000000419,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",protein_coding,125.816576004502,-0.833980136124207,0.231696635123277,-3.59944863109676,0.00031889261779869,0.00075226065033634
ENSG00000000457,SCYL3,SCY1 like pseudokinase 3,protein_coding,518.569847970735,-0.839056591428246,0.143252481187666,-5.85718714588302,4.70772528207302e-09,2.87864707349343e-08
ENSG00000000460,FIRRM,FIGNL1 interacting regulator of recombination and mitosis,protein_coding,467.055479622961,-1.70486394505415,0.224704717852963,-7.58713017396341,3.27068465357953e-14,6.32245048309225e-13
ENSG00000000938,FGR,"FGR proto-oncogene, Src family tyrosine kinase",protein_coding,131.891348597942,1.33087256607178,0.411315348650662,3.23565014152223,0.00121366038790016,0.00253992224124528
ENSG00000000971,CFH,complement factor H,protein_coding,1350.33093558364,1.11943994414818,0.247526592649335,4.52250375269401,6.11124028338512e-06,2.02132741949474e-05
ENSG00000001036,FUCA2,alpha-L-fucosidase 2,protein_coding,217.899356977231,-0.0821388429531537,0.216652775546787,-0.379126658986261,0.704593810465154,0.751854508167042
ENSG00000001084,GCLC,glutamate-cysteine ligase catalytic subunit,protein_coding,233.519700028764,0.0774457575817059,0.252728046869262,0.306439109315671,0.759270334734799,0.79959311259393
ENSG00000001167,NFYA,nuclear transcription factor Y subunit alpha,protein_coding,177.72354304559,0.932876037280277,0.254190052566604,3.66999427342202,0.000242555902391752,0.000585928220032691
ENSG00000001460,STPG1,sperm tail PG-rich repeat containing 1,protein_coding,64.0682052743391,-1.113184598779,0.273382960779841,-4.07188727345543,4.66337481388549e-05,0.000130163088519074
ENSG00000001461,NIPAL3,NIPA like domain containing 3,protein_coding,79.2229971378682,-0.092569435149662,0.322443944005728,-0.287086908811714,0.774045775720281,0.812822635390276
ENSG00000001497,LAS1L,LAS1 like ribosome biogenesis factor,protein_coding,334.431366803688,0.00500153933114214,0.144264744884435,0.0346691725351795,0.972343542896116,0.97749203246606
ENSG00000001561,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4,protein_coding,53.1047831546222,0.231997346435834,0.344242096584959,0.673936595022385,0.50035162508373,0.562849770676451
ENSG00000001617,SEMA3F,semaphorin 3F,protein_coding,150.875133147018,2.78611619519392,0.44882136048789,6.20762833606067,5.37901781876501e-10,3.9719626769246e-09
ENSG00000001626,CFTR,CF transmembrane conductance regulator,protein_coding,3292.76386794102,-1.42368811738093,0.368113380896004,-3.86752612446635,0.000109945053185955,0.000285465141167467
ENSG00000001629,ANKIB1,ankyrin repeat and IBR domain containing 1,protein_coding,864.71699325736,0.772901496370844,0.142134647191811,5.4378120440107,5.39388303029468e-08,2.67007482557365e-07
ENSG00000001630,CYP51A1,cytochrome P450 family 51 subfamily A member 1,protein_coding,26.8971369009655,0.763278750386614,0.632654623939132,1.20646988341628,0.227636364615676,0.283329628715327
ENSG00000001631,KRIT1,KRIT1 ankyrin repeat containing,protein_coding,660.694925845903,0.016841820512714,0.124261885584634,0.135534886127598,0.892188983580285,0.912496693358491
ENSG00000002016,RAD52,"RAD52 homolog, DNA repair protein",protein_coding,244.87103537768,-0.946773529433617,0.217225275760958,-4.35848694916828,1.30964730622716e-05,4.07319964435127e-05
ENSG00000002330,BAD,BCL2 associated agonist of cell death,protein_coding,109.839726734564,-0.374050308444268,0.286653499573563,-1.30488659304952,0.191931467113996,0.244122723548217
ENSG00000002549,LAP3,leucine aminopeptidase 3,protein_coding,373.121811321073,0.587419908390679,0.166074573713985,3.53708514948435,0.000404569209877385,0.000934408311808395
ENSG00000002586,CD99,CD99 molecule (Xg blood group),protein_coding,420.486705573187,0.473787800111899,0.195729877341058,2.42062073786685,0.0154940330125964,0.0257320050867802
ENSG00000002587,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1,protein_coding,190.721979486723,1.94904349412302,0.405201443325223,4.81006059141474,1.50884550412592e-06,5.58543926209626e-06
ENSG00000002726,AOC1,amine oxidase copper containing 1,protein_coding,221.823661427141,1.86531940908441,0.43639670485513,4.27436639262352,1.91681605637926e-05,5.77986922586606e-05
ENSG00000002745,WNT16,Wnt family member 16,protein_coding,22.9428855275062,1.37599351492591,0.730104492642808,1.88465285283362,0.059476721613431,0.0863281109672609
ENSG00000002746,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",protein_coding,90.5797226230001,3.20733008716258,0.545971909759,5.87453315790246,4.24036602832512e-09,2.61750033060113e-08
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,protein_coding,312.961909419306,1.02583414321187,0.201035784419497,5.10274400238758,3.34763705458185e-07,1.41402329409235e-06
ENSG00000002834,LASP1,LIM and SH3 protein 1,protein_coding,454.935992070848,1.25707303248435,0.236870677587857,5.30700146293156,1.11443283885063e-07,5.19259316392204e-07
ENSG00000002919,SNX11,sorting nexin 11,protein_coding,48.9803761169592,-0.0896580470252158,0.334503822071221,-0.26803295241908,0.788673954072386,0.825259906729404
ENSG00000002933,TMEM176A,transmembrane protein 176A,protein_coding,167.882830458599,2.20959062278129,0.310395553840052,7.11862845793179,1.09006313837547e-12,1.45499381186824e-11
ENSG00000003056,M6PR,"mannose-6-phosphate receptor, cation dependent",protein_coding,345.00398255008,0.605355581307691,0.144312035556152,4.19476850267382,2.73150414580068e-05,7.98178384106669e-05
ENSG00000003096,KLHL13,kelch like family member 13,protein_coding,37.277389676728,-0.173639334419626,0.445863492446772,-0.389445059667797,0.696946944923609,0.745153691588683
ENSG00000003147,ICA1,islet cell autoantigen 1,protein_coding,337.92146011777,0.0468037116780466,0.228979262368826,0.204401530487324,0.838039734277109,0.867297060721483
